"APDB_idx","Chemical_Name","Molecule_CID","Target_GI","Target_GeneID","Target_Symbol","UniProtKB","PDB","Resolution"
"T.1112","4-(Dimethylamino)azobenzene",6053,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.1113","4-(Dimethylamino)azobenzene",6053,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1114","4-(Dimethylamino)azobenzene",6053,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1115","4-(Dimethylamino)azobenzene",6053,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1116","4-(Dimethylamino)azobenzene",6053,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1117","4-(Dimethylamino)azobenzene",6053,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1118","4-(Dimethylamino)azobenzene",6053,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1119","Aniline",6115,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1120","Carbaryl",6129,6912644,25818,"KLK5","Q9Y337",NA,NA
"T.1121","Carbaryl",6129,119393891,2548,"GAA","P10253","5NN4",1.83
"T.1122","Carbaryl",6129,63054845,7421,"VDR","F1D8P8",NA,NA
"T.1123","Carbaryl",6129,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1124","Carbaryl",6129,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1125","Carbaryl",6129,124375976,367,"AR","P10275","4OHA",1.42
"T.1126","Carbaryl",6129,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1127","Carbaryl",6129,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1128","Carbaryl",6129,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.1129","Carbaryl",6129,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1130","Carbaryl",6129,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1131","Carbaryl",6129,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.1132","Carbaryl",6129,177975,43,"ACHE","P22303","4M0E",2
"T.1133","Carbaryl",6129,74730602,84706,"GPT2","Q8TD30","3IHJ",2.3
"T.1134","Carbaryl",6129,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1135","Carbaryl",6129,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1136","Carbaryl",6129,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1137","Carbaryl",6129,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1138","Diethyl sulfate",6163,325495545,2101,"ESRRA","P11474","3K6P",2
"T.1139","Diethyl sulfate",6163,177975,43,"ACHE","P22303","4M0E",2
"T.1140","Diethyl sulfate",6163,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1141","Diethyl sulfate",6163,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1142","Diethyl sulfate",6163,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1143","Chloroform",6212,3290016,6002,"RGS12","O14924",NA,NA
"T.1144","Chloroform",6212,33946324,2770,"GNAI1","P63096","6CRK",2
"T.1145","Chloroform",6212,126365795,3776,"KCNK2","O95069",NA,NA
"T.1146","Chloroform",6212,205360983,83795,"KCNK16","Q96T55",NA,NA
"T.1147","Chloroform",6212,205361107,89822,"KCNK17","Q96T54",NA,NA
"T.1148","Dimethyl formamide",6228,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1149","Dimethyl formamide",6228,25453452,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1150","Carbon disulfide",6348,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1151","Carbon disulfide",6348,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1152","Carbon disulfide",6348,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1153","1,1-dichloroethene",6366,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1154","1,1-dichloroethene",6366,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1155","Nitromethane",6375,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1156","Trichlorofluoromethane",6389,124375976,367,"AR","P10275","4OHA",1.42
"T.1157","2,2-dimethylbutane",6403,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1158","2-Butanone, 3,3-dimethyl-",6416,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1159","Pentachloroethane",6419,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1160","Chloropicrin",6423,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1161","Chloropicrin",6423,116534990,8989,"TRPA1","O75762","6HC8",1.9
"T.1162","Chloropicrin",6423,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1163","Chloropicrin",6423,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1164","Hexachlorocyclopentadiene",6478,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.1165","Hexachlorocyclopentadiene",6478,325651834,3757,"KCNH2","A0A090N8Q0",NA,NA
"T.1166","Hexachlorocyclopentadiene",6478,186368,3576,"CXCL8","A0A024RDA5",NA,NA
"T.1167","Hexachlorocyclopentadiene",6478,49066040,6097,"RORC","F1D8P6",NA,NA
"T.1168","Hexachlorocyclopentadiene",6478,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.1169","Hexachlorocyclopentadiene",6478,124375976,367,"AR","P10275","4OHA",1.42
"T.1170","Hexachlorocyclopentadiene",6478,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.1171","Hexachlorocyclopentadiene",6478,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.1172","Hexachlorocyclopentadiene",6478,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.1173","Hexachlorocyclopentadiene",6478,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1174","Dicyclopentadiene",6492,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.1175","Dicyclopentadiene",6492,325495545,2101,"ESRRA","P11474","3K6P",2
"T.1176","Dicyclopentadiene",6492,119612329,7201,"TRHR","P34981",NA,NA
"T.1177","Dicyclopentadiene",6492,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1178","Dicyclopentadiene",6492,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1179","Dimethoxypropane",6495,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1180","Triethyl citrate",6506,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1181","Triethyl citrate",6506,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1182","Triethyl citrate",6506,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1183","Triethyl citrate",6506,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1184","Isophorone",6544,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1185","Isophorone",6544,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1186","Isophorone",6544,325495545,2101,"ESRRA","P11474","3K6P",2
"T.1187","Isophorone",6544,124375976,367,"AR","P10275","4OHA",1.42
"T.1188","Isophorone",6544,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1189","Isophorone",6544,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1190","Isophorone",6544,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1191","Isophorone",6544,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1192","3,7-Dimethylocta-1,6-Dien-3-Ol",6549,262118306,123228,"SENP8","Q96LD8",NA,NA
"T.1193","Isobutyraldehyde",6561,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1194","1,2-dichloropropane",6564,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1195","Methyl vinyl ketone",6570,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.1196","1,1,2-trichloroethane",6574,177975,43,"ACHE","P22303","4M0E",2
"T.1197","Acrylamide",6579,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1198","Acrylamide",6579,13432140,2264,"FGFR4","B4DVP5",NA,NA
"T.1199","Acrylamide",6579,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1200","Acrylamide",6579,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1201","Nitroethane",6587,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1202","2-Methyl-propanoic acid",6590,4885329,2865,"FFAR3","A0A0K0PUW7",NA,NA
"T.1203","2-Methyl-propanoic acid",6590,4885333,2867,"FFAR2","C6KYL4",NA,NA
"T.1204","1,1,2,2-tetrachloroethane",6591,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1205","Camphene",6616,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1206","Cumene hydroperoxide",6629,1832253,246,"ALOX15","P16050",NA,NA
"T.1207","Cumene hydroperoxide",6629,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1208","Cumene hydroperoxide",6629,49066040,6097,"RORC","F1D8P6",NA,NA
"T.1209","Cumene hydroperoxide",6629,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.1210","Cumene hydroperoxide",6629,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.1211","Cumene hydroperoxide",6629,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1212","Cumene hydroperoxide",6629,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1213","Cumene hydroperoxide",6629,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1214","Cumene hydroperoxide",6629,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1215","Cumene hydroperoxide",6629,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1216","Alpha-pinene",6654,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1217","1,8-Naphthalic anhydride",6693,136611,7298,"TYMS","P04818","3ED7",1.56
"T.1218","1,8-Naphthalic anhydride",6693,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1219","1,8-Naphthalic anhydride",6693,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.1220","1,8-Naphthalic anhydride",6693,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.1221","1,8-Naphthalic anhydride",6693,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1222","1,8-Naphthalic anhydride",6693,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1223","Benzanthrone",6697,4503351,1786,"DNMT1","I6L9H2",NA,NA
"T.1224","Benzanthrone",6697,46367787,26986,"PABPC1","A0A024R9C1",NA,NA
"T.1225","Benzanthrone",6697,119579215,6595,"SMARCA2","B4DSC8",NA,NA
"T.1226","Benzanthrone",6697,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.1227","Aminoanthraquinone",6710,543740,135,"ADORA2A","B3KVQ4",NA,NA
"T.1228","Pentachloronitrobenzene",6720,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1229","Pentachloronitrobenzene",6720,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.1230","Pentachloronitrobenzene",6720,124375976,367,"AR","P10275","4OHA",1.42
"T.1231","Pentachloronitrobenzene",6720,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.1232","Pentachloronitrobenzene",6720,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.1233","Pentachloronitrobenzene",6720,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1234","Pentachloronitrobenzene",6720,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1235","Pentachloronitrobenzene",6720,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1236","Pentachloronitrobenzene",6720,177975,43,"ACHE","P22303","4M0E",2
"T.1237","Pentachloronitrobenzene",6720,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1238","Pentachloronitrobenzene",6720,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1239","Acenaphthenequinone",6724,4758484,9446,"GSTO1","P78417",NA,NA
"T.1240","Acenaphthenequinone",6724,4885057,187,"APLNR","B2RDH3",NA,NA
"T.1241","Acenaphthenequinone",6724,119576,1066,"CES1","P23141","5A7G",1.48
"T.1242","Acenaphthenequinone",6724,116353,590,"BCHE","P06276","6ZWI",1.85
"T.1243","Acenaphthenequinone",6724,222080095,3061,"HCRTR1","O43613",NA,NA
"T.1244","Acenaphthenequinone",6724,37187860,1235,"CCR6","P51684","6WWZ",3.34
"T.1245","Acenaphthenequinone",6724,195969650,259249,"MRGPRX1","Q96LB2",NA,NA
"T.1246","Acenaphthenequinone",6724,5730106,10663,"CXCR6","A0N0N3",NA,NA
"T.1247","Acenaphthenequinone",6724,4826706,1880,"GPR183","A0A024RDX2",NA,NA
"T.1248","Acenaphthenequinone",6724,89191863,1814,"DRD3","A8K8E4",NA,NA
"T.1249","Acenaphthenequinone",6724,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.1250","Acenaphthenequinone",6724,269849759,7157,"TP53","K7PPA8",NA,NA
"T.1251","Acenaphthenequinone",6724,46576349,8824,"CES2","A0A024R6X1",NA,NA
"T.1252","Acenaphthenequinone",6724,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1253","Acenaphthenequinone",6724,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.1254","Acenaphthenequinone",6724,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.1255","Acenaphthenequinone",6724,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1256","Acenaphthenequinone",6724,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1257","Acenaphthenequinone",6724,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1258","Acenaphthenequinone",6724,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1259","Acenaphthenequinone",6724,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1260","Acenaphthenequinone",6724,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1261","Acenaphthenequinone",6724,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.1262","Acenaphthenequinone",6724,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.1263","Acenaphthenequinone",6724,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1264","Acenaphthenequinone",6724,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1265","Acenaphthene",6734,177975,43,"ACHE","P22303","4M0E",2
"T.1266","Acenaphthene",6734,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1267","3-Methylindole",6736,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1268","3-Methylindole",6736,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1269","Anthraquinone",6780,21264471,994,"CDC25B","B4DIG0",NA,NA
"T.1270","Anthraquinone",6780,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1271","Anthraquinone",6780,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1272","Anthraquinone",6780,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.1273","Anthraquinone",6780,116241348,10919,"EHMT2","A2ABF8",NA,NA
"T.1274","Anthraquinone",6780,325511404,79813,"EHMT1","Q9H9B1","3HNA",1.5
"T.1275","Anthraquinone",6780,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1276","Diethyl phthalate",6781,78070770,4170,"MCL1","A0A087WT64",NA,NA
"T.1277","Diethyl phthalate",6781,510901,598,"BCL2L1","Q07817",NA,NA
"T.1278","Diethyl phthalate",6781,4507615,7134,"TNNC1","P63316",NA,NA
"T.1279","Diethyl phthalate",6781,48255881,7139,"TNNT2","P45379",NA,NA
"T.1280","Diethyl phthalate",6781,151101270,7137,"TNNI3","P19429",NA,NA
"T.1281","Diethyl phthalate",6781,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1282","Phthalic anhydride",6811,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1283","2-nitrobiphenyl",6829,124375976,367,"AR","P10275","4OHA",1.42
"T.1284","2-nitrobiphenyl",6829,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.1285","2-nitrobiphenyl",6829,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1286","2-nitrobiphenyl",6829,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1287","2-nitrobiphenyl",6829,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1288","N-Nitroso-N-diphenylamine",6838,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1289","N-Nitroso-N-diphenylamine",6838,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1290","N-Nitroso-N-diphenylamine",6838,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1291","N-Nitroso-N-diphenylamine",6838,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1292","N-Nitroso-N-diphenylamine",6838,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1293","1-nitronaphthalene",6849,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1294","Fluorene",6853,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1295","Fluorene",6853,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1296","Fluorene",6853,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1297","Carbazole",6854,296080766,5049,"PAFAH1B2","P68402",NA,NA
"T.1298","Carbazole",6854,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1299","Carbazole",6854,124375976,367,"AR","P10275","4OHA",1.42
"T.1300","Carbazole",6854,325495545,2101,"ESRRA","P11474","3K6P",2
"T.1301","Carbazole",6854,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1302","Carbazole",6854,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1303","Carbazole",6854,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1304","Carbazole",6854,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1305","Carbazole",6854,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1306","Trichlorobenzenes",6895,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1307","2,4,6-Trichlorophenol",6914,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.1308","2,4,6-Trichlorophenol",6914,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1309","2,4,6-Trichlorophenol",6914,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.1310","2,4,6-Trichlorophenol",6914,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1311","2,4,6-Trichlorophenol",6914,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1312","2,4,6-Trichlorophenol",6914,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1313","2,4,6-Trichlorophenol",6914,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1314","2-Nitrophenol",6947,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1315","2-Ethylphenol",6997,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1316","2-Ethylphenol",6997,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1317","2-Ethylphenol",6997,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1318","2-Ethylphenol",6997,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1319","2-Ethylphenol",6997,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1320","2-Ethylphenol",6997,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1321","2-Ethylphenol",6997,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.1322","Hydroxybenzaldehydes",6998,177975,43,"ACHE","P22303","4M0E",2
"T.1323","Hydroxybenzaldehydes",6998,313104270,51592,"TRIM33","B3KN30",NA,NA
"T.1324","Hydroxybenzaldehydes",6998,12746552,8805,"TRIM24","A0A024R784",NA,NA
"T.1325","O-Anisidine",7000,1160421982,151,"ADRA2B","P18089","6K41",2.9
"T.1326","O-Anisidine",7000,317373262,5742,"PTGS1","P23219","6Y3C",3.36
"T.1327","O-Anisidine",7000,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1328","O-Anisidine",7000,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1329","O-Anisidine",7000,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1330","O-Anisidine",7000,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1331","1-Methylnaphthalene",7002,1746750942,1548,"CYP2A6","P11509","2FDV",1.65
"T.1332","1-Methylnaphthalene",7002,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1333","1-Methylnaphthalene",7002,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1334","Naphthol",7005,1476413392,1544,"CYP1A2","P05177","2HI4",1.95
"T.1335","Naphthol",7005,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1336","Naphthol",7005,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1337","Naphthol",7005,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1338","Naphthol",7005,124375976,367,"AR","P10275","4OHA",1.42
"T.1339","Naphthol",7005,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1340","Naphthol",7005,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1341","Naphthol",7005,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.1342","Naphthol",7005,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1343","Naphthol",7005,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1344","Naphthol",7005,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1345","Naphthol",7005,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1346","Biphenylol",7017,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.1347","Biphenylol",7017,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.1348","Biphenylol",7017,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1349","Biphenylol",7017,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1350","Biphenylol",7017,124375976,367,"AR","P10275","4OHA",1.42
"T.1351","Biphenylol",7017,16516817,836,"CASP3","P42574","2DKO",1.06
"T.1352","Biphenylol",7017,30582205,840,"CASP7","P55210","4JR2",1.65
"T.1353","Biphenylol",7017,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1354","Biphenylol",7017,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1355","Biphenylol",7017,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1356","Biphenylol",7017,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1357","Anthrone",7018,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1358","Anthrone",7018,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1359","Anthrone",7018,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.1360","Anthrone",7018,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.1361","Anthrone",7018,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1362","Anthrone",7018,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1363","Anthrone",7018,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1364","Anthrone",7018,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.1365","Xanthone",7020,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.1366","Xanthone",7020,113978,4128,"MAOA","P21397","2Z5Y",2.17
"T.1367","Xanthone",7020,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1368","Xanthone",7020,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1369","Xanthone",7020,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1370","Xanthone",7020,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1371","Xanthone",7020,325495545,2101,"ESRRA","P11474","3K6P",2
"T.1372","Xanthone",7020,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.1373","Xanthone",7020,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1374","Xanthone",7020,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1375","Xanthone",7020,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1376","Xanthone",7020,401235,7299,"TYR","L8B082",NA,NA
"T.1377","Xanthone",7020,130348,5223,"PGAM1","B7Z9E5",NA,NA
"T.1378","Syringol",7041,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.1379","Syringol",7041,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1380","Syringol",7041,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1381","Syringol",7041,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1382","Quinoline",7047,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1383","2-methylnaphthalene",7055,1746750942,1548,"CYP2A6","P11509","2FDV",1.65
"T.1384","3,3-Dichlorobenzidine",7070,269849759,7157,"TP53","K7PPA8",NA,NA
"T.1385","3,3-Dichlorobenzidine",7070,296439460,79915,"ATAD5","Q96QE3",NA,NA
"T.1386","3,3-Dichlorobenzidine",7070,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.1387","3,3-Dichlorobenzidine",7070,124375976,367,"AR","P10275","4OHA",1.42
"T.1388","3,3-Dichlorobenzidine",7070,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1389","3,3-Dichlorobenzidine",7070,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1390","3,3-Dichlorobenzidine",7070,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1391","3,3-Dichlorobenzidine",7070,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.1392","3,3-Dichlorobenzidine",7070,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1393","3,3-Dichlorobenzidine",7070,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.1394","3,3-Dichlorobenzidine",7070,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.1395","3,3-Dichlorobenzidine",7070,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.1396","3,3-Dichlorobenzidine",7070,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.1397","3,3-Dichlorobenzidine",7070,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.1398","3,3-Dichlorobenzidine",7070,82393684,5241,"PGR","P06401","1SQN",1.45
"T.1399","3,3-Dichlorobenzidine",7070,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.1400","3,3-Dichlorobenzidine",7070,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.1401","3,3-Dichlorobenzidine",7070,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.1402","3,3-Dichlorobenzidine",7070,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.1403","3,3-Dichlorobenzidine",7070,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.1404","3,3-Dichlorobenzidine",7070,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.1405","Biphenyl",7095,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.1406","Biphenyl",7095,325651834,3757,"KCNH2","A0A090N8Q0",NA,NA
"T.1407","Biphenyl",7095,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.1408","4-Aminobiphenyl",7102,13435386,1576,"CYP3A4","P08684","5VCC",1.7
"T.1409","4-Aminobiphenyl",7102,83758679,153562,"MARVELD2","Q8N4S9",NA,NA
"T.1410","4-Aminobiphenyl",7102,348019627,2099,"ESR1","G4XH65",NA,NA
"T.1411","4-Aminobiphenyl",7102,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.1412","4-Aminobiphenyl",7102,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.1413","4-Aminobiphenyl",7102,325495545,2101,"ESRRA","P11474","3K6P",2
